proposed_acc,proposed_f1,proposed_kappa,proposed_js,proposed_maxdiff,knn_acc,knn_f1,true_effect,imp_effect,bias,bias_pct
0.7961036816906059,0.7759152417620836,0.65848702584021,0.0212330055249522,0.02457568919846953,0.7644048208684167,0.7487233466846331,0.08119940747304463,0.09580743482548856,0.01460802735244393,17.990312746177718
0.7720045894115719,0.7567995790191869,0.6155327471853198,0.023146975619913263,0.02697929951927791,0.7529913128995247,0.7471037982651941,0.07869248996154249,0.09861522459826946,0.019922734636726974,25.317199451260645
0.7822434524789985,0.7728019879816466,0.6395160610797672,0.022824604083548607,0.026783086431865,0.7544061933783561,0.7494794108065229,0.08431460808322086,0.10107191375848737,0.01675730567526651,19.87473589241687
0.7835136020976728,0.7738510213989901,0.637521196987296,0.020831258549091188,0.02437947611105659,0.7587676171746969,0.7556195402791502,0.08044072326702778,0.09711207631252475,0.016671353045496967,20.725016345459025
0.775673469387755,0.7606378552080915,0.6241610696293562,0.020311407007410052,0.02369273030511132,0.7588571428571429,0.7521752360322784,0.08106845758117526,0.10090019590445387,0.019831738323278614,24.4629525650229
0.7863965744400527,0.7743764728228132,0.6437691591959844,0.021412541020986484,0.024919062101442152,0.7639986824769434,0.7562904036005152,0.0865390959013535,0.10274316358598598,0.016204067684632478,18.724563176744535
0.7782963827304551,0.7712132039104653,0.629572764918426,0.02227479080277101,0.026096340625919756,0.7521253542257043,0.7500197318588131,0.08113906843947133,0.09923267114164996,0.018093602702178635,22.299495237212668
0.7788351107465136,0.7692188189989508,0.6333452724332729,0.020119150373633658,0.02369273030511132,0.755045118949959,0.7502478522590194,0.08351633971270767,0.10137483737161351,0.017858497658905848,21.38323796317972
0.7841726618705036,0.772311427030735,0.6357194161598114,0.0177167877404717,0.020749533993917435,0.7701111837802486,0.7647460089579408,0.08191739362966621,0.09921909246199112,0.017301698832324908,21.1209098162263
0.7860449735449735,0.7773457425955851,0.6456909922773875,0.017717366385516,0.02070048072206418,0.7569444444444444,0.7495312982756017,0.08242495924289167,0.10163361071965454,0.019208651476762872,23.304411252613907
0.781871535702641,0.7712647133207122,0.635752874285556,0.020861239961001057,0.02433042283920339,0.7464949462014998,0.7426779806236171,0.08085062053955078,0.09705711097840014,0.016206490438849364,20.044979655934018
0.789014964643973,0.773393719535115,0.6442662049468186,0.0208655431984542,0.02423231629549691,0.765992435454695,0.7581276935757284,0.0832891478562793,0.10118773279721732,0.017898584940938017,21.489696318928797
0.7789594240837696,0.7610265113280267,0.6244968848561865,0.021106784779138885,0.024673795742175986,0.7555628272251309,0.7453517132929236,0.08093248248537338,0.09868188894237642,0.017749406457003042,21.93112816008186
0.7883694036015199,0.7736312536631051,0.6451943278812973,0.020284706996912382,0.023594623761404865,0.7584668759292913,0.7503172105388689,0.0811584649205696,0.09915479768103447,0.01799633276046486,22.17431389082828
0.7840705075893586,0.7696565470383939,0.6369887773127619,0.02005270733171684,0.02330030413028547,0.7595887057287416,0.7508855257013075,0.08606497025341697,0.10421077796390055,0.018145807710483575,21.083848233553702
0.7958232931726907,0.777933758246777,0.6561745244855182,0.01990173877001523,0.02310409104287256,0.7636947791164659,0.7521678827465355,0.08113823766427652,0.09878098934631593,0.01764275168203941,21.744065671033358
0.7783942558746736,0.767541887630412,0.6316394172042283,0.02180078798077719,0.025752967722947107,0.7638707571801566,0.7563747389236508,0.07829691079976048,0.09727431332097805,0.018977402521217573,24.237741090132037
0.7886430198503092,0.7777507059334091,0.6464655763925837,0.02153162887457589,0.025017168645148663,0.7539863325740319,0.7441778022775409,0.08422226754108356,0.10243633724080492,0.018214069699721364,21.626192492189258
0.7701053335562615,0.7580956184887276,0.612977598620327,0.022062760199293215,0.02565486117924065,0.7466978766092627,0.7423094446749833,0.07962619163795798,0.09647730530485524,0.01685111366689726,21.16277737294709
0.7807565789473684,0.771420518488157,0.6351044975672253,0.022380581054932215,0.026194447169626267,0.7588815789473684,0.7550748483458883,0.08386609409350648,0.10148849369270102,0.017622399599194538,21.01254361452251
0.790603153958706,0.7797051555421796,0.650154245890824,0.020947200090099115,0.02437947611105659,0.7530482848317347,0.7450729316100372,0.08384825045898081,0.10297584944974089,0.01912759899076008,22.81216231234001
0.7798711755233494,0.7705670346625343,0.636531592033304,0.022371357711184443,0.026047287354066584,0.7570048309178744,0.7507465738698436,0.0811433553781365,0.0981129040963698,0.016969548718233307,20.913047826471363
0.7826935588809368,0.7674345122868861,0.6352816439174163,0.0213984023972008,0.024870008829588897,0.7587833441769681,0.7480651544102127,0.08236104780548867,0.09965444510005853,0.017293397294569857,20.997058385429376
0.7909045971329708,0.7745033007776488,0.6514201433250892,0.02287943909494698,0.02658687334445206,0.7645411105618718,0.7572498936722264,0.08456947442462515,0.0979310323516576,0.013361557927032447,15.799504511455018
0.7754442649434572,0.769262272476667,0.6270644553342708,0.02376744435193626,0.027715098597076437,0.7536348949919225,0.7501854061889933,0.0766077800052074,0.09519791420896756,0.018590134203760156,24.26664002337164
0.7836908465695104,0.7696942596733264,0.6402666023957562,0.020046458153201947,0.0233003041302855,0.7673161945308662,0.7587435216129871,0.08217039292353928,0.09792329516369855,0.015752902240159267,19.171019730692496
0.7837576538833387,0.7698435781219372,0.6381581179716909,0.020358452180073122,0.02393799666437757,0.7605543022881083,0.7547968128732894,0.07937815242658991,0.09830703658458839,0.018928884157998482,23.846466035480223
0.7804065311562812,0.7719952567991873,0.6306847623119964,0.0221714954236485,0.02594918081036013,0.7475841386204598,0.7422151738118293,0.07841210326573522,0.09800919718964315,0.019597093923907932,24.99243497842958
0.7868369351669942,0.7729932702079765,0.6422808872510093,0.01815022404178875,0.02133817325615628,0.7619515389652914,0.755484742692516,0.08287964785749724,0.10038894773640172,0.017509299878904483,21.1261755226203
0.7795158900049399,0.7678213109091198,0.6305616187828826,0.019176480418046905,0.022466398508780627,0.7493825127614029,0.7401200884867153,0.08306482857044051,0.10073427959877557,0.01766945102833506,21.271880448595688
0.7897965773329028,0.7716996816487919,0.646192454639029,0.020957375260788967,0.02433042283920339,0.7644494672263481,0.7540045251225548,0.08233188601746808,0.09828525239012537,0.01595336637265729,19.37689896873311
0.7945272020725389,0.7851050341956646,0.6573118556542134,0.02254663350078705,0.026292553713332667,0.7603626943005182,0.7544623186363406,0.08283953806631927,0.10051595587112369,0.017676417804804417,21.338141444793084
0.7716625716625717,0.7570094312124168,0.6160595618667627,0.02031783968563245,0.023790836848817803,0.7510237510237511,0.7446768015994895,0.08114566053079988,0.10046364819617593,0.01931798766537604,23.806556677228166
0.7758988671810868,0.766507528203959,0.628941352961593,0.0246631030301467,0.02879427057784753,0.7499589558364801,0.7460132541131604,0.08021064324132565,0.0962841572364708,0.016073513995145144,20.03912865626272
0.7920063948840927,0.7780056481659016,0.649191467172614,0.021484234484473938,0.024968115373295408,0.7569944044764189,0.747843699317432,0.075235823102893,0.09395992380323398,0.018724100700340973,24.887214531744764
0.7696369636963697,0.7579076997566068,0.6145849563593919,0.02311158701563157,0.026930246247424794,0.7566006600660066,0.7504468980784694,0.079843035750925,0.09890549366832532,0.019062457917400327,23.87491625051279
0.7819010416666666,0.7673192707681616,0.6368802974693879,0.022538916020191764,0.026243500441479384,0.76318359375,0.753092675766975,0.07935622815570076,0.09776453356218714,0.018408305406486386,23.19705186890738
0.7835783908805551,0.7725424918759551,0.6388750819648539,0.02135928078279528,0.02506622191700192,0.7553279365603833,0.7479537935416749,0.07827521607694354,0.09791293433752252,0.019637718260578974,25.08804094679898
0.7813614262560779,0.7676683843989647,0.6326877549581216,0.022474702723811385,0.026488766800745633,0.7557536466774717,0.7484104200139866,0.07924535708377012,0.09692823152286897,0.017682874439098856,22.31408260348467
0.7873273761169781,0.7727013208183178,0.6458005585407163,0.020903655056247653,0.024085156479937198,0.7610073111291633,0.750392872775711,0.08245448982802539,0.10164473076773436,0.019190240939708975,23.273736796788015
0.7868477016194995,0.776643632847129,0.6435621309395747,0.02021843037350871,0.023594623761404865,0.7588745296908228,0.7504595335912726,0.08277993612692036,0.10059583675394809,0.01781590062702773,21.522003350802212
0.7793831168831169,0.7703448493747723,0.6320055767280794,0.024253785940744586,0.02830373785931517,0.7568181818181818,0.7510646309377244,0.08183256200573802,0.1009864844545848,0.019153922448846783,23.406235830064478
0.7819897367985433,0.7680370385228897,0.6341585247441546,0.02076530308298228,0.02403610320808397,0.7530210230094355,0.743432161206913,0.08362053137979553,0.1013757562440808,0.01775522486428527,21.233092604545806
0.7704757233938205,0.7590354451963788,0.6153278383545862,0.02261255159001599,0.026635926616305206,0.7544547981036456,0.7490345026868251,0.07984241697379513,0.09860351826258998,0.01876110128879485,23.497662019615944
0.775734690527007,0.7634765310719919,0.6247933733731423,0.018183643996107498,0.021387226528009506,0.7565260219996717,0.7520677876427015,0.08133490488738321,0.10171788939470172,0.020382984507318513,25.060562295537093
0.7821074849813281,0.7677475874089112,0.6347781846217231,0.020559475100548726,0.02393799666437757,0.7559668777398928,0.744912907261595,0.0799873557214229,0.09861894224928142,0.018631586527858512,23.293164725619803
0.7825376062786135,0.7694673446379771,0.6348509689740398,0.022692406775174832,0.026390660257039178,0.7606278613472858,0.7520852292521307,0.08160369465006206,0.09944590528958552,0.01784221063952346,21.864464245198107
0.7838471849865952,0.7705927474235708,0.6364006635421521,0.02008464409638159,0.02344746394584518,0.7644101876675603,0.755811943360205,0.08257506852376267,0.09979795995237811,0.01722289142861544,20.857253571226767
0.7735414954806902,0.7621696424749768,0.6192862033456892,0.022694057270003544,0.026684979888158544,0.761544782251438,0.7549320858647244,0.08433697782830024,0.10383448744295251,0.01949750961465227,23.118577540621402
0.7914754098360656,0.7781823379467024,0.6515175236940867,0.020429492048278045,0.02374178357696466,0.77,0.7620649372470485,0.08209456996689934,0.09993003940594034,0.01783546943904099,21.725516616059114
0.7777405857740586,0.7675657326095057,0.6289153631181585,0.02136453445291134,0.0252133817325616,0.7598326359832636,0.7526403177031785,0.08074222696007222,0.09959993579320192,0.018857708833129705,23.355448001768664
0.7835734393111442,0.772498112178806,0.6390200245099519,0.020290903754780692,0.023594623761404893,0.7600596125186289,0.7526888159244084,0.07906338843608579,0.0953617548913229,0.016298366455237107,20.614303001208423
0.7839335180055401,0.7678581515233881,0.639010521253107,0.021188124826950577,0.024722849014029324,0.7622616913801532,0.7513243500685656,0.07979078148748225,0.09759826134034039,0.017807479852858132,22.31771580737282
0.785325638911789,0.7763831483432079,0.6426934097939805,0.019652658968705813,0.02325125085843227,0.7629018961253091,0.7582099166808681,0.07992253201977911,0.09731208676484995,0.01738955474507084,21.75801279765173
0.7845757526968282,0.7723932862345012,0.6385869787392899,0.022665085730185008,0.02624350044147944,0.7642891643857672,0.754924034703027,0.08367141284541951,0.10158555874746256,0.017914145902043044,21.410115226736885
0.7756241787122208,0.7653010497598616,0.6251585351331164,0.02359472664760308,0.027567938781516754,0.7501642575558476,0.7440995215825882,0.08184126112940493,0.10077397297097107,0.01893271184156614,23.133455643639593
0.7880773010153947,0.7731788779147384,0.6455228413861371,0.020530634027646957,0.024085156479937225,0.7649852603996069,0.7591519217794392,0.08139918133790214,0.1004384079418949,0.019039226603992765,23.389948511837765
0.7851949768671513,0.7694154326035797,0.639245285510514,0.02291815763885074,0.02658687334445209,0.7580964970257766,0.7502934631361017,0.08293105009103147,0.09964745997609795,0.01671640988506648,20.1569977309069
0.7833655705996132,0.7668037473727645,0.6332556638768061,0.021511439138726125,0.025164328460708263,0.7693423597678917,0.7594052798538775,0.08540512450525495,0.10260727802278549,0.017202153517530544,20.141828276911067
0.7775590551181102,0.7609021276029981,0.6246453539454014,0.022638905162296927,0.02653782007259886,0.761975065616798,0.7546053300370263,0.0804350604091697,0.09826434401507744,0.017829283605907742,22.1660598192019
0.7763630427685276,0.7659289833062507,0.6247669161865794,0.021427022234630305,0.02511527518885509,0.7533463924257264,0.7474659902376041,0.0811501546269004,0.09992989504377783,0.01877974041687744,23.141965043960813
0.7848037571284804,0.7707252379816015,0.6406416058147947,0.019743140406193568,0.023055037771019332,0.7544448171754444,0.7437253259413228,0.08384917100561856,0.10137959531954077,0.01753042431392221,20.907093181335725
